,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,emotion
44,-414.6325378,103.1925659,14.25265217,-7.312459946,-19.1735096,7.018128395,-20.95491028,4.286528587,-24.64507866,1.515379667,-18.0968132,-4.108107567,-6.003531456,1.033311486,-2.670031548,1.894640684,-5.100836754,13.45562935,-6.159977913,-0.882089972,4.555057526,2.322275162,5.96830225,6.346527576,-0.333057791,5.048296928,-0.442596942,5.113435268,2.022578955,6.444717884,4.261679649,3.126437902,4.241321564,3.533567429,1.384632707,4.095837593,4.104710102,6.298927784,7.228335381,6.407063007,0.482649624,0.433965087,0.414139211,0.441790968,0.499321789,0.571021736,0.532683134,0.514478207,0.504036963,0.512585342,0.552883327,0.532807648,1921.622539,1933.327734,0.041875094,0.001219677,0.000327893,0.000356876,0.00797406,0.093117818,0.262742847,0.227233678,0.295707315,0.512900829,0.774294317,1.653710842,0.774364531,0.370246381,0.432303399,0.659701467,1.22058332,1.151813984,0.714713871,0.526292503,0.211517081,0.117089376,0.157405779,0.2755602,0.263440371,0.138827205,0.079430893,0.066957437,0.090379365,0.142259941,0.173420712,0.161378115,0.191152692,0.272880942,0.424650878,0.42433092,0.294290036,0.158383265,0.108697772,0.090624236,0.067774527,0.0827979,0.06864424,0.060735743,0.067513026,0.082138047,0.085097976,0.054555923,0.027430089,0.021220759,0.011216549,0.005143768,0.003075515,0.00334185,0.008073596,0.019389393,0.017011395,0.003780329,0.003357782,0.004275762,0.005355297,0.006099802,0.011424323,0.011670155,0.00373271,0.003182895,0.001287291,0.000744941,0.000444341,0.000486521,0.000808252,0.000899767,0.000692334,0.00064604,0.000523452,0.000487233,0.000705915,0.000969443,0.000905871,0.000628501,0.00041207,0.000308012,0.000165084,0.000157411,0.000131985,0.000184939,0.00029502,0.000608288,0.000885302,0.001608202,0.000928232,0.000511397,0.00073999,0.001171649,0.001582361,0.001889356,0.001381484,0.000976779,0.001153036,0.000705093,0.001028063,0.002646891,0.004501046,0.00436194,0.003434076,0.002287977,0.002672405,0.001856905,0.002173329,0.002500331,0.002515114,0.002129501,0.001765656,0.001701669,0.001552349,0.000962641,0.000681991,0.000305259,0.00032342,0.000360694,0.000239422,0.000163105,9.28E-05,5.48E-05,2.21E-05,4.66E-06,1.07E-06,9.01E-08,23.91131323,21.26723571,20.67210612,18.44297881,19.25239166,18.49713802,34.83511664,-0.013774025,0.005362134,-0.012631651,0.02027198,-0.012198718,0.004978609,3345.222982,0.102918837,HAP
45,-459.4481201,79.92518616,7.258232117,2.199859619,-3.320288658,4.828451157,-17.34856033,5.791047573,-16.24507332,6.7296381,-16.25462151,-1.251871347,-4.943968773,-0.20153363,-3.797563314,4.854400158,-3.176198244,15.63418102,-2.940217495,2.157403946,2.091271639,4.3154006,0.23516348,5.704336166,0.791387677,6.846040249,2.7811234,8.518667221,-0.610153496,4.913044453,0.977595508,6.065199852,4.969937325,2.176435947,2.828703403,3.022304535,7.333956718,6.153107166,9.096526146,8.968717575,0.558906138,0.48649323,0.438025206,0.474955708,0.574839234,0.646012604,0.531282842,0.544816554,0.590845883,0.537253022,0.48958987,0.531101465,2155.297758,2098.017118,0.043147888,0.002236294,0.000347406,0.000349148,0.002973088,0.074301377,0.253906161,0.159947008,0.152722895,0.395799756,0.590303361,0.691228032,0.588359535,0.50181073,0.376301348,0.618667305,0.749257684,0.498965681,0.296894908,0.524987936,0.279827535,0.049277458,0.050499223,0.40765503,0.48748982,0.30178529,0.311120898,0.160606623,0.055031799,0.039547835,0.033771332,0.042400043,0.055143818,0.035827644,0.022731667,0.019309126,0.016274199,0.017322272,0.02055452,0.022845317,0.01679082,0.024551379,0.026988978,0.023284402,0.015269457,0.01180557,0.016380055,0.015001248,0.011850581,0.04152951,0.050512701,0.005983616,0.001533366,0.001129004,0.002624256,0.002978998,0.007208341,0.033122975,0.007796402,0.005050804,0.005959933,0.011716045,0.013540688,0.020464055,0.018275626,0.011837469,0.006749699,0.004399872,0.00233519,0.001745465,0.001926599,0.003090494,0.003469043,0.00299096,0.003726797,0.010531569,0.00870142,0.007425611,0.003009628,0.001468793,0.001652704,0.001100337,0.000967758,0.001877577,0.001777807,0.002363755,0.001396451,0.001225689,0.001217139,0.000972108,0.001440453,0.001226733,0.000826422,0.001493162,0.001022858,0.000708829,0.000961207,0.000752109,0.000560894,0.00121845,0.000662875,0.000978014,0.001117394,0.001186203,0.00149853,0.001392121,0.001522403,0.001936069,0.001959999,0.001768568,0.001460998,0.001135408,0.000905464,0.000922155,0.000628516,0.000416868,0.000329831,0.000302604,0.000377136,0.000393572,0.000369087,0.00023901,0.000124665,6.49E-05,3.13E-05,6.75E-06,8.63E-07,8.34E-08,25.30476598,19.92389724,20.43836045,17.70507164,19.75784481,18.27299262,33.69178008,-0.052639028,0.059174573,-0.134213252,0.008870146,-0.018657778,-0.000673894,3894.399414,0.10546875,HAP
46,-320.0569458,18.61079788,-25.48531914,38.24547577,-16.44538116,5.126738548,-19.71669006,-7.812674046,5.417331696,-5.361472607,-9.62002182,18.13526726,-15.29127026,14.22043514,-7.148955345,1.500043631,2.431915283,3.555122614,-4.696149349,0.307226688,-5.007377625,2.515430689,4.998062134,11.04077435,6.441675186,2.905848742,2.0726583,5.943556786,11.86915398,7.268598557,1.851724386,0.599592209,0.414265633,3.098662615,3.311621904,0.177241117,-2.525257111,-5.5176754,-3.265550137,3.174034119,0.58357811,0.570894897,0.542480111,0.656255722,0.475424528,0.40212661,0.418410361,0.362856001,0.370330304,0.408217847,0.45314768,0.485494703,3292.828315,2052.089351,0.119581766,0.063322023,0.014223133,0.006960268,0.004391104,0.006670625,0.009192744,0.351367056,3.297802687,4.689319134,2.337106943,2.623691082,0.260594487,0.329426318,3.966156244,17.18793106,6.815982342,2.150441408,7.891200066,12.50066853,3.403964758,2.368637562,41.61877441,21.90516663,0.378011197,0.394074053,0.939115107,2.462714672,2.21279645,0.440252244,0.612929046,0.569342852,0.216912359,0.749963522,2.309841871,0.484833777,0.059225164,0.140553191,0.121643119,0.068042025,0.027883476,0.01306638,0.011172703,0.04958763,0.807272732,1.096650362,0.254174531,0.12322519,0.046648461,0.01384698,0.009520344,0.025326924,0.325002789,2.039873838,0.692728341,0.123814397,0.097405262,0.115361512,0.207019642,0.834090054,2.997460365,1.018182278,0.680769622,0.801712751,0.566305935,0.796647847,4.733787537,1.181347132,0.222900063,0.066554211,0.891342103,4.34197855,2.085069656,0.233053356,0.091094062,0.148424357,0.224544793,2.175747395,1.152285933,0.08355587,0.038504388,0.109694093,0.950849652,0.40876931,0.025891701,0.010680446,0.061653763,0.056266494,0.015205896,0.03558106,0.217616066,0.55343014,0.502456844,0.373543024,1.22996664,0.681526184,0.387532473,1.203946471,1.08434093,0.196737841,0.161732092,0.139772102,0.024515048,0.011946569,0.007082062,0.004984704,0.004218048,0.003570194,0.001591326,0.001667433,0.003770714,0.006770997,0.005370713,0.004661495,0.005567842,0.00692076,0.007026468,0.006258772,0.004936878,0.005858955,0.005773779,0.004502931,0.002252813,0.00088718,0.000182773,8.14E-05,2.50E-05,4.05E-06,14.80786219,22.65335031,24.01573137,20.07623086,22.44284013,23.62479092,34.87066519,-0.030248619,0.022999792,0.122815673,-0.023917419,-0.043229433,0.020529873,5409.580551,0.220272597,HAP
47,-451.086792,96.03032684,14.7201128,-6.203649044,-4.384282589,8.568448067,-15.5525589,6.296379566,-19.89318275,-6.590508461,-17.28065109,-2.971395493,-9.439603806,-0.989467621,-1.360388994,4.670408249,-2.888691425,16.43732643,-2.108118057,2.636588097,-1.129565001,2.239681482,-2.498417616,0.9393363,-4.058734894,5.341192722,3.738288641,9.493803978,2.488034248,6.615366936,4.001317024,3.575451374,4.450685501,1.964128375,3.233810663,3.036633968,2.058862686,4.098295689,6.106817722,8.078621864,0.446475416,0.376969248,0.397965521,0.430981249,0.491458654,0.534789443,0.490264505,0.442026675,0.431976408,0.440697432,0.450134903,0.462354273,1852.713683,1920.648723,0.038618978,0.001368138,0.000128866,0.000118874,0.015605876,0.182042867,0.213352457,0.218077749,0.462079436,0.762645364,0.445891291,0.532056749,0.943328202,0.702647924,0.617845416,0.846813381,1.565956235,1.291239977,0.869638681,0.656299174,0.153426528,0.508285105,0.549675643,0.147243947,0.157092109,0.229181096,0.29238534,0.228344023,0.143177971,0.101890437,0.047375035,0.034440335,0.059099782,0.069168039,0.046164628,0.043313138,0.047211897,0.030478787,0.027087661,0.024589872,0.012797517,0.017724602,0.021993175,0.021115901,0.022962475,0.015286853,0.014353642,0.027750719,0.020044452,0.012815536,0.010456922,0.011623465,0.009880428,0.006264902,0.009736567,0.009559243,0.00767922,0.007295737,0.008912371,0.010579596,0.019844215,0.024027519,0.019870292,0.005558589,0.008126901,0.008436472,0.005483749,0.004594549,0.002669183,0.002122097,0.001712719,0.001065666,0.001438236,0.001101642,0.000625171,0.001042434,0.00149625,0.001765843,0.00080758,0.000373602,0.000263378,0.000192476,0.000107633,7.77E-05,7.85E-05,0.000105174,0.000141295,0.000163258,0.000221826,0.000395912,0.000416514,0.000232699,0.000140061,0.000244431,0.000324412,0.000336536,0.000618228,0.000702984,0.000761835,0.000761307,0.000377253,0.00073464,0.000854948,0.002010407,0.003087226,0.001926615,0.002180496,0.002232966,0.0023926,0.001187653,0.001041159,0.000868347,0.000722194,0.000507628,0.000607445,0.000402346,0.000306726,0.000268277,0.000349777,0.00049843,0.000400852,0.000268138,0.000185735,6.20E-05,2.21E-05,5.33E-06,7.57E-07,7.58E-08,23.38511947,20.78002099,23.60280358,19.33210138,19.23274576,18.18227603,32.84258999,0.022794578,0.038961105,-0.050212643,0.063453386,0.00400152,-0.000414642,3026.585322,0.099842901,HAP
48,-300.1930237,56.26424408,-19.85620689,26.30970764,-31.19578171,9.109110832,-5.760555744,-9.098385811,-1.590224504,-3.514496326,-9.654118538,18.23543167,-17.27147102,15.21363544,-14.45730877,0.792843044,-4.035910606,-1.340947866,-1.49859643,-1.91134584,-6.36616993,-4.23309803,8.832977295,7.929698944,5.650961399,3.015368223,-5.069479942,0.737481356,5.799200535,4.873066902,-2.4810462,1.737169027,4.901788712,12.86213398,10.43262005,4.367375851,-4.505139828,-6.216463566,-3.690064907,2.118959188,0.516501665,0.466889948,0.657493591,0.419641644,0.267148793,0.298639834,0.340001822,0.446284771,0.35986948,0.36879611,0.355693042,0.500045657,2536.408967,1977.989295,0.528301597,0.233755067,0.135668278,0.057996728,0.054900676,0.030385528,0.332244694,2.389301777,2.778427601,4.343342304,2.284963131,2.997411251,0.398102224,0.506495297,10.60094738,18.17559814,3.045921326,3.312299252,8.763859749,7.132441521,1.706620812,3.494174242,34.47587585,29.67690659,7.329821587,2.790525913,2.196793318,2.069042444,2.17899847,1.579634666,1.379762888,0.852360904,0.201006934,0.410473198,2.272752047,0.569591165,0.275318921,0.289129585,0.574372768,2.789464712,3.213350773,1.670158625,0.917567253,0.47744903,0.909674823,1.508930326,0.333002001,0.356479704,0.148117781,0.032157212,0.023286438,0.032271326,0.230674788,2.179922104,1.234957457,0.071592793,0.082585357,0.02666777,0.029379938,1.280063152,6.21591711,0.292483866,0.013464779,0.033489414,0.336531729,1.362926006,1.493103623,0.112173319,0.011602719,0.08351136,0.938695729,5.371945858,1.121879935,0.010894997,0.006397604,0.017517895,0.812434494,3.832807064,0.492992103,0.027917694,0.039933331,0.56553185,1.009976387,0.100801945,0.007163535,0.007326717,0.107609138,0.06950403,0.007170819,0.023210512,0.213220835,0.217812464,0.096613184,0.282259881,1.204968214,0.173448294,0.2430574,1.43893528,0.367950916,0.045388591,0.269914776,0.055414952,0.008645588,0.00658458,0.001287155,0.000722142,0.000847795,0.001429975,0.000914099,0.00034163,0.000878398,0.00090509,0.00122671,0.001543075,0.002784322,0.004162576,0.004580633,0.005918698,0.005722589,0.003609914,0.003563119,0.004908191,0.002669933,0.000730967,0.000106348,6.94E-05,2.47E-05,4.65E-06,14.38713682,26.15587754,28.26918976,24.97629417,24.21608619,24.53941121,35.03897348,0.011283717,0.09950454,0.176525011,-0.002062077,-0.047819852,-0.012566863,4537.987976,0.152282715,HAP
49,-332.3738403,36.88803101,-18.79150391,28.15944862,-13.34227848,-0.300348938,-14.95614338,-11.3918829,-4.840314865,-3.254488468,-12.12228775,10.1889286,-19.16062927,9.958041191,-11.19468403,-1.216968775,0.908040166,0.095089115,-2.074081659,3.187772512,-7.005740166,-5.111432076,-4.290910721,4.616601467,9.539703369,8.451784134,2.69526577,0.513385057,4.237914562,6.11763525,9.704376221,6.793655396,3.149199486,2.74685812,3.805835009,3.4248209,4.751976013,-0.200060084,-2.983472347,-4.081971645,0.52666074,0.650945663,0.480312556,0.355397701,0.381101072,0.426311314,0.469020456,0.474218667,0.551716983,0.524766624,0.513590217,0.516150355,3059.11986,2218.068886,0.005299873,0.002305638,0.001356173,0.001431046,0.000914578,0.001635491,0.125984505,2.94896102,6.360028267,3.782918215,4.827743053,0.779645562,0.475333303,3.93512845,17.777071,3.533710003,1.633203983,4.331638813,6.197463989,2.770745993,15.37255287,48.01965332,7.574476242,0.693817616,0.617252111,0.576304257,1.810705543,6.122436523,2.494956493,1.075654268,0.364406556,1.638413191,4.006266117,1.614323258,1.355628252,3.144564629,11.23878193,5.129292011,0.094180502,0.041334324,0.040204484,0.190389946,1.529764056,1.384447932,0.922638178,0.81911391,0.066303581,0.019772919,0.043011665,0.081497908,0.445093483,3.028325319,2.771284342,0.622144103,0.175384983,0.117842041,0.451563001,4.47180891,3.214506388,0.560637295,0.136836484,0.29798758,0.453118145,3.110882044,1.148534536,0.163720682,0.080921493,0.229542896,2.044694185,1.265584946,0.180449292,0.018402778,0.065448962,0.099722371,0.146563724,1.767298579,1.480194211,0.026013216,0.021957103,0.124634698,0.51721698,0.40074122,0.008725203,0.082643904,0.103344329,0.047962755,0.032140903,0.007786972,0.021490877,0.021017184,0.021640763,0.075944498,0.158697233,0.131705061,0.243657172,0.510016263,0.504246891,0.096269846,0.156798795,0.190574363,0.021763641,0.025015248,0.006953373,0.000900959,0.001147859,0.00118741,0.001220506,0.0009531,0.000888643,0.000848567,0.001134427,0.001442866,0.002416756,0.002082141,0.003080452,0.003056053,0.002960745,0.004234079,0.004154396,0.004430061,0.004164952,0.002855687,0.000753359,0.00024808,0.000114524,6.34E-05,2.12E-05,4.81E-06,13.22133903,23.47031957,24.11274371,19.38642142,20.68184954,21.64097596,32.62041131,0.007080112,-0.054039089,-0.060163218,-0.068125004,0.023199453,-0.042269568,5429.708547,0.194728807,HAP
50,-478.5427551,90.71687317,19.1907692,-5.432231903,-12.03848171,4.559248447,-15.97425556,3.919231653,-28.25687599,2.866537809,-15.8540163,-2.721540213,-7.224011421,2.407841206,-0.923016787,5.957988262,0.237488896,12.03608418,-5.311965466,1.008208513,-1.667078614,1.731162429,0.13267225,6.460934162,-0.728374958,9.55025959,4.166879177,8.419453621,-0.247630596,4.267357349,4.929225922,7.683972359,5.135127068,3.359063148,0.235353425,4.300911427,6.830937386,5.605469227,11.9320507,11.51966953,0.472702503,0.493326306,0.425788522,0.364260435,0.385852635,0.498383403,0.504157603,0.410447925,0.415376872,0.477778733,0.448290408,0.423896909,2068.27629,2085.088349,0.015662152,0.000842893,2.89E-05,4.13E-05,0.002228423,0.059072312,0.190921217,0.111910537,0.155562654,0.545717061,0.647832215,0.277201653,0.349577129,0.415564269,0.279746294,0.485806257,0.96239084,0.956774652,0.720783293,0.700368226,0.585299432,0.608602822,0.381160647,0.230648026,0.192019194,0.148440123,0.129156515,0.081283778,0.048135046,0.056927841,0.0683356,0.11352288,0.239543736,0.435879856,0.121417992,0.020914197,0.02313151,0.020830432,0.019108666,0.016403072,0.008331855,0.012468966,0.008787511,0.010236369,0.010315686,0.004480765,0.004699613,0.004234926,0.00666741,0.015494962,0.010797936,0.003565438,0.004734089,0.001682022,0.001044024,0.000988852,0.002857356,0.005931009,0.00557939,0.005347409,0.001752175,0.001766125,0.001849134,0.001670308,0.005814599,0.009594732,0.004609176,0.00245665,0.00133963,0.000965122,0.001277625,0.000530093,0.000323913,0.000330944,0.000600413,0.000601248,0.000725763,0.001061453,0.00077263,0.000391209,0.000206615,0.000148549,8.70E-05,5.41E-05,5.36E-05,8.87E-05,6.07E-05,9.53E-05,0.000116635,0.000168705,0.000379553,0.000127231,0.000106348,0.000116089,0.000137101,0.000250434,0.000194489,0.000277542,0.000475008,0.00036047,0.00033546,0.000363156,0.000393426,0.00051776,0.000573104,0.000697211,0.000932399,0.000617176,0.000907042,0.000725002,0.000852061,0.000473522,0.000405141,0.000522633,0.000485704,0.000274088,0.000236331,0.000192079,0.000182006,0.000226342,0.000210919,0.000150973,0.000110989,6.25E-05,1.63E-05,3.51E-06,4.69E-07,4.61E-08,25.42183967,22.34468182,22.92774738,19.89313483,19.11846632,18.57621784,34.50016544,-0.002750031,0.03291951,-0.176131425,0.030856137,-0.015003116,0.004338634,3403.236126,0.099171606,HAP
51,-445.7732239,70.51218414,11.23505688,8.475657463,1.147124887,2.225367785,-11.77885723,6.33507967,-14.34418869,-6.984828472,-13.43554783,-7.398584843,-2.744677305,0.846695006,3.89708209,6.853769302,-1.144894958,13.84432507,-0.154676527,-0.391616702,1.838112354,2.356223583,-0.090969674,1.54922235,-2.22636199,2.102954149,1.178912997,2.923607826,1.795341969,7.936518192,7.1687603,6.295928478,6.647854805,1.631448984,4.852576256,4.371114731,6.237118244,4.797420502,5.909994602,7.689453125,0.45214048,0.4548949,0.437457204,0.434334338,0.460711092,0.533390224,0.537896216,0.470356882,0.477981359,0.49150157,0.52117914,0.477042049,1863.123862,2013.620681,8.721104622,1.997727633,0.085136391,0.006154162,0.010574198,0.131861433,0.259353876,0.248694256,0.525014162,0.391350746,0.309151679,0.272728711,0.441865802,0.604311943,0.600378573,1.311565161,1.181765914,1.642135143,0.657095134,0.417489141,0.565786421,0.341032475,0.182946011,0.107240349,0.102088667,0.101310551,0.08436536,0.042464171,0.019511513,0.017569253,0.023521127,0.046599641,0.053471059,0.050923552,0.042221773,0.036989506,0.03108513,0.012614117,0.015135485,0.082526617,0.106244653,0.038268894,0.031288743,0.025855498,0.018828262,0.007303939,0.003855396,0.003263904,0.0047589,0.008103624,0.005234889,0.010331487,0.010253652,0.001683315,0.00199476,0.002305674,0.004965084,0.019084284,0.01197427,0.006143352,0.00470446,0.010225717,0.013247444,0.010483334,0.011362826,0.009365324,0.006431785,0.006571286,0.002479055,0.003070919,0.006693189,0.002487289,0.001505268,0.001066831,0.000980675,0.001043271,0.00136074,0.001518082,0.000937642,0.000501862,0.000377381,0.000306922,0.000210744,0.000128587,9.53E-05,0.0001763,0.000222751,0.000332305,0.000486676,0.000330148,0.000453615,0.000173634,0.000109722,0.000124202,0.00017722,0.000175376,0.000298968,0.00032748,0.000432595,0.000873875,0.000608464,0.000551287,0.000850028,0.000919098,0.001178334,0.001323453,0.001315757,0.001169254,0.000993725,0.000733305,0.000829526,0.000661616,0.000585672,0.000360156,0.000273994,0.000157539,0.000157046,0.000188788,0.000224316,0.00023239,0.000197132,0.00017917,9.53E-05,5.27E-05,2.22E-05,4.54E-06,5.78E-07,5.09E-08,25.15789003,20.94588103,23.43841358,19.33825642,19.86549346,18.64161769,32.41913771,-0.055996106,-0.026442144,-0.106370785,-0.031769331,0.026111061,-0.016540708,3408.043495,0.083646334,HAP
52,-320.8416138,27.03799438,-14.31923199,42.23325348,-14.75114727,-1.334766507,-17.38290977,-5.093366623,-2.426156759,-3.77798152,-10.30368233,20.61187744,-15.67065144,15.51855469,-7.327163696,0.023684025,1.764300704,-2.094060421,-0.334047258,6.860355377,-1.678683281,1.57994616,5.337126255,9.3490448,6.595648289,4.889112949,-0.827328801,1.29708755,7.713007927,10.3165741,4.917412758,-2.062544107,-3.370182514,0.767655849,4.744819641,1.102809668,-1.421897411,-1.67003572,-0.28256315,-3.256255627,0.565077662,0.608518481,0.681525707,0.568187177,0.411241233,0.381880462,0.423342288,0.499123156,0.379007965,0.432155132,0.517852187,0.536570191,3274.320101,2129.488772,3.284979343,6.185108185,2.236426115,0.186163709,0.111920692,0.058981836,0.061940111,0.52400279,3.109645128,2.894910097,2.227909565,3.477194309,0.523939848,2.559966803,8.446003914,0.872209549,1.237701058,7.69419241,9.112345695,7.183745384,3.514313221,8.422190666,41.67066193,23.92914009,3.382726192,0.130096853,0.241003186,1.043190241,0.917881489,0.563305199,0.095941231,0.024176031,0.039771255,0.079008438,0.208623365,0.2835145,0.077941105,0.086445719,0.06718044,0.061565977,0.024638841,0.026445035,0.030369723,0.103485778,0.224909142,0.125700533,0.063645303,0.034500383,0.01903346,0.011782937,0.024401793,0.089050986,0.189970046,0.341267198,0.412614584,0.222448513,0.02120644,0.018938122,0.037110724,0.603351712,0.887620568,0.271228641,0.19481656,0.06034435,0.269911349,2.871846199,0.862464249,0.36843437,0.510007024,0.468511909,0.302998513,0.218380541,0.058129121,0.067499466,0.239397243,2.642740965,0.181529909,0.033269029,0.088028409,0.222290203,0.944359004,0.093122207,0.026225701,0.043142647,0.061581753,0.033221267,0.008094068,0.00967607,0.019572202,0.016046751,0.030809481,0.080655634,0.226947904,0.23659654,0.308725417,0.963894367,0.488316059,0.188916311,0.353470176,0.135478124,0.023266379,0.037650079,0.006810328,0.004167064,0.004927735,0.002163944,0.00323418,0.002850564,0.001201821,0.001517092,0.002781677,0.003447159,0.003482342,0.003187796,0.005329763,0.004862076,0.005293003,0.004287687,0.005269714,0.004730369,0.005278708,0.003943102,0.003452745,0.000434851,0.000191302,8.50E-05,2.57E-05,3.84E-06,14.80049422,22.52717567,22.96655536,19.60655176,20.82659845,22.22994127,35.02582893,0.043135042,0.015426501,0.032008335,-0.206522264,-0.012313161,0.007497558,5528.246155,0.212872314,HAP
53,-296.4240112,45.06220245,-30.09381485,20.55684471,-25.72227859,-0.375489116,-12.00320816,-14.98483467,-10.34244061,0.475516886,-14.93447208,12.58187675,-21.9084549,8.959239006,-13.10599232,-3.077689171,1.178217888,-2.637292624,-5.012890816,5.029415607,-4.414853096,1.8459692,4.725163937,5.916049957,4.090619087,2.871140718,-1.182970405,7.708060265,10.73658371,6.877706528,-0.485405654,-4.363984108,4.594846249,9.430940628,7.216282845,1.692506075,-1.382831931,-1.570482016,-1.113889337,-4.86796236,0.475396365,0.478787392,0.486022502,0.481037617,0.344584435,0.306563437,0.354962677,0.453074336,0.378550351,0.34415099,0.413875967,0.468231827,2771.514933,2066.038303,0.00392072,0.00140765,0.002437378,0.003416123,0.004351486,0.00537312,0.359491229,2.838435411,5.256996155,3.255724669,1.473530054,4.444043636,0.929061294,1.376869917,14.18047428,5.382239342,1.624997497,2.473588467,2.790616512,7.492529392,5.894258499,2.005417347,10.57094097,25.79542923,6.263856888,4.857732773,11.89564991,21.82513809,12.6346283,4.866184711,2.198001385,3.619684458,5.906391621,6.952394962,8.209492683,14.10133266,10.80125332,3.635557175,0.698773086,1.060690999,0.609824657,0.444690645,0.31758377,1.436138034,3.890234232,6.988989353,2.716445923,1.144477487,1.343817353,1.083870053,2.119116306,3.816889763,3.770574808,0.900605202,1.69839561,0.56467706,0.252253145,0.108638473,0.055258878,0.019181518,0.607090652,0.886125684,0.65260458,0.215777054,0.184014305,0.162863627,0.656730294,0.358720422,0.148261786,0.717536032,0.631446183,0.064066738,0.034152854,0.04016697,0.01974991,0.909801662,1.257362723,0.082337961,0.056396626,0.037950944,0.580552101,0.669306695,0.072745405,0.042710382,0.068969093,0.070872962,0.026947159,0.009428293,0.014074188,0.026091179,0.021352693,0.037662134,0.113767304,0.198511571,0.115360752,0.289685577,0.722903013,0.106460683,0.03100206,0.086349681,0.016991792,0.008224829,0.003727496,0.002035305,0.001577517,0.00094124,0.000988145,0.000914412,0.00084358,0.001699248,0.001335712,0.002572313,0.002538172,0.003127233,0.003281996,0.003778884,0.004384307,0.004685041,0.002754303,0.002885913,0.004138397,0.002745878,0.001101171,0.000255851,0.000100987,5.54E-05,1.77E-05,8.98E-07,13.83650729,26.43587633,26.40016893,22.65065463,22.72286146,23.39236611,34.54298476,-0.029326653,0.037279822,0.240764729,0.031998573,0.006948506,0.015577367,4901.564378,0.163110978,HAP
54,-446.991394,74.9585495,10.87634659,18.9184494,-6.72552681,4.325461388,-14.54217148,13.03052902,-22.04339027,-2.271897554,-17.76952553,-5.229888916,-5.626338005,-1.977160573,-3.372624636,3.152058601,-4.613682747,16.02755737,0.030185321,6.532513618,4.272902012,3.921097755,0.291366458,4.07862711,-3.677735806,1.68439436,-2.183097363,3.1277771,-3.410415173,2.49683404,-0.572986662,3.542288303,6.477805138,3.085916519,4.107881546,4.217150688,4.001855373,5.522505283,7.259534836,10.06399059,0.395099342,0.352701217,0.410912752,0.451172709,0.554597497,0.633707523,0.56614393,0.501543701,0.468320608,0.459224969,0.372937739,0.367859811,2092.694139,1992.305868,0.048812393,0.002609624,0.000509094,0.000341803,0.010043206,0.236228883,0.383019805,0.433232278,0.160879999,0.191298604,0.756278932,0.899947941,1.364692211,1.217452407,1.339811325,1.985805988,1.384256244,0.247637406,0.108013712,0.142949507,0.045126073,0.397633314,0.571564078,0.309767902,0.451351047,0.386318296,0.200119749,0.118228637,0.080907047,0.049224153,0.020642521,0.017125303,0.021966547,0.019429971,0.018353034,0.026680803,0.044664931,0.046643935,0.032184031,0.016731935,0.01179921,0.007374374,0.003577759,0.005659553,0.005767127,0.003063107,0.002808265,0.010968667,0.019147944,0.004679037,0.001312947,0.00142417,0.001774691,0.013901757,0.010178653,0.001567115,0.001961839,0.002587864,0.014720792,0.00680192,0.002299672,0.00213278,0.004665934,0.005025314,0.006226636,0.007360114,0.004243926,0.002259276,0.002344501,0.004972678,0.003853943,0.003719748,0.004794226,0.006144496,0.006370811,0.013243141,0.022677539,0.016685244,0.006584833,0.006836307,0.005713869,0.00387356,0.002022062,0.001448029,0.002223474,0.002678027,0.002841962,0.002494096,0.001491407,0.00125308,0.001903473,0.001825777,0.001076729,0.001312159,0.001435277,0.000798808,0.000949858,0.000811576,0.000740445,0.000952183,0.001177736,0.002165261,0.003245631,0.003398193,0.003907243,0.003664211,0.002790252,0.002491874,0.002665835,0.00261528,0.002518627,0.001651496,0.001150404,0.001047467,0.000617031,0.000358229,0.000410153,0.000382611,0.000418936,0.00043662,0.00039991,0.000309375,0.000210689,0.000142667,3.84E-05,8.76E-06,1.60E-06,1.60E-07,25.35752489,21.65213347,22.18893968,18.5848424,18.64302895,18.23410937,33.72695966,0.026633014,-0.019521872,-0.020259919,0.096948413,0.003974021,-0.01368687,3693.191844,0.109801545,HAP
